Ministère du Développement durable, de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2015-05-03, préliminaires par la suite
Station:        021407         Sainte-Anne - à 9,7 km en amont du pont-route 132
Bassin versant: 772 km²        Régime: Naturel
Coordonnées:    (NAD83) 49° 2' 37" // -66° 28' 33"
Date de création du fichier: 2016-02-14 00:00
Particularité(s):
-
-
-
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
MC: La donnée représente un débit moyen converti.
MJ: La donnée est une moyenne journalière.
P:  La donnée est provisoire; P* : La donnée est provisoire et non estimée.
PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
S:  La donnée est saisie manuellement.
Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.
Station        Date                Débit (m³/s)   Remarque
021407         1996/09/28          3.680          MC
021407         1996/09/29          4.264          MC
021407         1996/09/30          5.693          MC
021407         1996/10/01          5.619          MC
021407         1996/10/02          5.075          MC
021407         1996/10/03          5.855          MC
021407         1996/10/04          8.366          MC
021407         1996/10/05          6.790          MC
021407         1996/10/06          5.931          MC
021407         1996/10/07          5.364          MC
021407         1996/10/08          5.125          MC
021407         1996/10/09          5.000          MC
021407         1996/10/10          6.352          MC
021407         1996/10/11          7.621          MC
021407         1996/10/12          6.948          MC
021407         1996/10/13          6.226          MC
021407         1996/10/14          6.493          MC
021407         1996/10/15          10.49          MC
021407         1996/10/16          8.901          MC
021407         1996/10/17          7.938          MC
021407         1996/10/18          7.205          MC
021407         1996/10/19          6.737          MC
021407         1996/10/20          6.476          MC
021407         1996/10/21          6.394          MC
021407         1996/10/22          6.392          MC
021407         1996/10/23          6.750          MC
021407         1996/10/24          7.755          MC
021407         1996/10/25          9.440          MC
021407         1996/10/26          10.13          MC
021407         1996/10/27          10.62          MC
021407         1996/10/28          10.09          MC
021407         1996/10/29          11.36          MC
021407         1996/10/30          11.84          MC
021407         1996/10/31          11.45          MC
021407         1996/11/01          10.76          S
021407         1996/11/02          9.564          MC
021407         1996/11/03          8.957          MC
021407         1996/11/04          8.255          MC
021407         1996/11/05          7.707          MC
021407         1996/11/06          7.159          MC
021407         1996/11/07          6.875          MC
021407         1996/11/08          12.80          MC
021407         1996/11/09          58.82          MC
021407         1996/11/10          69.47          MC
021407         1996/11/11          75.01          MC
021407         1996/11/12          47.45          MC
021407         1996/11/13          35.91          MC
021407         1996/11/14          29.39          MC
021407         1996/11/15          25.00          MC
021407         1996/11/16          22.50          R
021407         1996/11/17          19.50          R
021407         1996/11/18          18.00          R
021407         1996/11/19          16.40          R
021407         1996/11/20          15.30          R
021407         1996/11/21          14.10          R
021407         1996/11/22          13.20          R
021407         1996/11/23          12.50          R
021407         1996/11/24          12.10          R
021407         1996/11/25          11.60          R
021407         1996/11/26          11.00          R
021407         1996/11/27          10.50          R
021407         1996/11/28          10.20          R
021407         1996/11/29          10.10          R
021407         1996/11/30          10.00          R
021407         1996/12/01          15.40          R
021407         1996/12/02          24.60          R
021407         1996/12/03          34.50          R
021407         1996/12/04          27.00          R
021407         1996/12/05          20.60          R
021407         1996/12/06          16.30          R
021407         1996/12/07          16.10          R
021407         1996/12/08          14.70          R
021407         1996/12/09          13.60          R
021407         1996/12/10          12.70          R
021407         1996/12/11          11.90          R
021407         1996/12/12          11.40          R
021407         1996/12/13          11.00          R
021407         1996/12/14          10.60          R
021407         1996/12/15          10.30          R
021407         1996/12/16          9.873          R
021407         1996/12/17          9.461          R
021407         1996/12/18          9.187          R
021407         1996/12/19          9.066          R
021407         1996/12/20          8.873          R
021407         1996/12/21          8.767          R
021407         1996/12/22          8.788          R
021407         1996/12/23          9.161          R
021407         1996/12/24          10.20          R
021407         1996/12/25          11.90          R
021407         1996/12/26          11.30          R
021407         1996/12/27          10.90          R
021407         1996/12/28          10.30          R
021407         1996/12/29          9.701          R
021407         1996/12/30          9.092          R
021407         1996/12/31          9.065          R
021407         1997/01/01          8.818          R
021407         1997/01/02          8.573          R
021407         1997/01/03          8.359          R
021407         1997/01/04          8.006          R
021407         1997/01/05          8.049          R
021407         1997/01/06          7.835          R
021407         1997/01/07          7.654          R
021407         1997/01/08          7.517          R
021407         1997/01/09          7.234          R
021407         1997/01/10          7.282          R
021407         1997/01/11          7.165          R
021407         1997/01/12          7.042          R
021407         1997/01/13          6.904          R
021407         1997/01/14          6.761          R
021407         1997/01/15          6.688          R
021407         1997/01/16          6.585          R
021407         1997/01/17          6.475          R
021407         1997/01/18          6.352          R
021407         1997/01/19          6.139          R
021407         1997/01/20          6.131          R
021407         1997/01/21          6.109          R
021407         1997/01/22          6.026          R
021407         1997/01/23          5.943          R
021407         1997/01/24          5.869          R
021407         1997/01/25          5.792          R
021407         1997/01/26          5.709          R
021407         1997/01/27          5.645          R
021407         1997/01/28          5.578          R
021407         1997/01/29          5.524          R
021407         1997/01/30          5.420          R
021407         1997/01/31          5.400          R
021407         1997/02/01          5.391          R
021407         1997/02/02          5.314          R
021407         1997/02/03          5.260          R
021407         1997/02/04          5.219          R
021407         1997/02/05          5.157          R
021407         1997/02/06          5.111          R
021407         1997/02/07          5.059          R
021407         1997/02/08          4.927          R
021407         1997/02/09          4.883          R
021407         1997/02/10          4.854          R
021407         1997/02/11          4.872          R
021407         1997/02/12          4.797          R
021407         1997/02/13          4.748          R
021407         1997/02/14          4.669          R
021407         1997/02/15          4.630          R
021407         1997/02/16          4.608          R
021407         1997/02/17          4.556          R
021407         1997/02/18          4.540          R
021407         1997/02/19          4.494          R
021407         1997/02/20          4.499          R
021407         1997/02/21          4.464          R
021407         1997/02/22          4.422          R
021407         1997/02/23          4.390          R
021407         1997/02/24          4.338          R
021407         1997/02/25          4.289          R
021407         1997/02/26          4.230          R
021407         1997/02/27          4.210          R
021407         1997/02/28          4.190          R
021407         1997/03/01          4.081          R
021407         1997/03/02          4.081          R
021407         1997/03/03          4.057          R
021407         1997/03/04          4.011          R
021407         1997/03/05          3.992          R
021407         1997/03/06          3.980          R
021407         1997/03/07          3.930          R
021407         1997/03/08          3.893          R
021407         1997/03/09          3.867          R
021407         1997/03/10          3.823          R
021407         1997/03/11          3.801          R
021407         1997/03/12          3.789          R
021407         1997/03/13          3.774          R
021407         1997/03/14          3.756          R
021407         1997/03/15          3.718          R
021407         1997/03/16          3.709          R
021407         1997/03/17          3.680          R
021407         1997/03/18          3.632          R
021407         1997/03/19          3.597          R
021407         1997/03/20          3.582          R
021407         1997/03/21          3.565          R
021407         1997/03/22          3.523          R
021407         1997/03/23          3.510          R
021407         1997/03/24          3.479          R
021407         1997/03/25          3.468          R
021407         1997/03/26          3.440          R
021407         1997/03/27          3.427          R
021407         1997/03/28          3.425          R
021407         1997/03/29          3.479          R
021407         1997/03/30          3.680          R
021407         1997/03/31          3.580          R
021407         1997/04/01          3.457          R
021407         1997/04/02          3.323          R
021407         1997/04/03          3.267          R
021407         1997/04/04          3.192          R
021407         1997/04/05          3.188          R
021407         1997/04/06          3.188          R
021407         1997/04/07          3.321          R
021407         1997/04/08          3.763          R
021407         1997/04/09          3.610          R
021407         1997/04/10          3.510          R
021407         1997/04/11          3.410          R
021407         1997/04/12          3.320          R
021407         1997/04/13          3.270          R
021407         1997/04/14          3.222          R
021407         1997/04/15          3.160          R
021407         1997/04/16          3.220          R
021407         1997/04/17          3.300          R
021407         1997/04/18          3.380          R
021407         1997/04/19          3.610          R
021407         1997/04/20          3.980          R
021407         1997/04/21          5.105          R
021407         1997/04/22          7.174          MC
021407         1997/04/23          10.18          MC
021407         1997/04/24          12.51          MC
021407         1997/04/25          14.59          MC
021407         1997/04/26          14.29          MC
021407         1997/04/27          14.09          MC
021407         1997/04/28          15.90          MC
021407         1997/04/29          18.97          MC
021407         1997/04/30          20.62          MC
021407         1997/05/01          28.02          MC
021407         1997/05/02          73.61          MC
021407         1997/05/03          80.59          MC
021407         1997/05/04          71.28          MC
021407         1997/05/05          72.19          MC
021407         1997/05/06          61.01          MC
021407         1997/05/07          76.50          MC
021407         1997/05/08          65.46          MC
021407         1997/05/09          53.02          MC
021407         1997/05/10          52.75          MC
021407         1997/05/11          51.60          MC
021407         1997/05/12          60.61          MC
021407         1997/05/13          82.30          MC
021407         1997/05/14          132.1          MC
021407         1997/05/15          176.9          MC
021407         1997/05/16          189.4          MC
021407         1997/05/17          261.8          MC
021407         1997/05/18          166.8          MC
021407         1997/05/19          128.7          MC
021407         1997/05/20          119.6          MC
021407         1997/05/21          104.8          MC
021407         1997/05/22          89.75          MC
021407         1997/05/23          75.54          MC
021407         1997/05/24          63.83          MC
021407         1997/05/25          64.70          MC
021407         1997/05/26          71.34          MC
021407         1997/05/27          63.26          MC
021407         1997/05/28          67.92          MC
021407         1997/05/29          77.93          MC
021407         1997/05/30          83.45          MC
021407         1997/05/31          125.1          MC
021407         1997/06/01          144.5          MC
021407         1997/06/02          110.5          MC
021407         1997/06/03          99.82          MC
021407         1997/06/04          104.5          MC
021407         1997/06/05          100.7          MC
021407         1997/06/06          92.51          MC
021407         1997/06/07          89.69          MC
021407         1997/06/08          98.46          MC
021407         1997/06/09          112.9          MC
021407         1997/06/10          129.9          S
021407         1997/06/11          103.4          MC
021407         1997/06/12          83.55          MC
021407         1997/06/13          78.68          MC
021407         1997/06/14          91.38          MC
021407         1997/06/15          70.55          MC
021407         1997/06/16          56.50          MC
021407         1997/06/17          64.45          MC
021407         1997/06/18          64.51          MC
021407         1997/06/19          69.20          MC
021407         1997/06/20          61.68          MC
021407         1997/06/21          51.97          MC
021407         1997/06/22          73.67          MC
021407         1997/06/23          83.58          MC
021407         1997/06/24          65.02          MC
021407         1997/06/25          52.23          MC
021407         1997/06/26          45.01          MC
021407         1997/06/27          40.20          MC
021407         1997/06/28          34.68          MC
021407         1997/06/29          31.01          MC
021407         1997/06/30          28.79          MC
021407         1997/07/01          26.17          MC
021407         1997/07/02          26.14          MC
021407         1997/07/03          24.27          MC
021407         1997/07/04          27.32          MC
021407         1997/07/05          35.08          MC
021407         1997/07/06          26.40          MC
021407         1997/07/07          22.47          MC
021407         1997/07/08          23.34          MC
021407         1997/07/09          20.02          MC
021407         1997/07/10          19.27          MC
021407         1997/07/11          17.86          MC
021407         1997/07/12          19.50          MC
021407         1997/07/13          17.49          MC
021407         1997/07/14          16.91          MC
021407         1997/07/15          15.22          MC
021407         1997/07/16          13.68          MC
021407         1997/07/17          13.22          MC
021407         1997/07/18          13.27          MC
021407         1997/07/19          12.95          MC
021407         1997/07/20          12.66          MC
021407         1997/07/21          12.74          MC
021407         1997/07/22          11.87          MC
021407         1997/07/23          11.16          MC
021407         1997/07/24          10.14          MC
021407         1997/07/25          9.299          MC
021407         1997/07/26          8.731          MC
021407         1997/07/27          8.489          MC
021407         1997/07/28          8.454          MC
021407         1997/07/29          8.553          MC
021407         1997/07/30          10.07          MC
021407         1997/07/31          9.131          MC
021407         1997/08/01          8.230          MC
021407         1997/08/02          8.026          MC
021407         1997/08/03          8.471          MC
021407         1997/08/04          7.708          MC
021407         1997/08/05          7.135          MC
021407         1997/08/06          6.696          MC
021407         1997/08/07          6.405          MC
021407         1997/08/08          6.775          MC
021407         1997/08/09          6.300          MC
021407         1997/08/10          6.046          MC
021407         1997/08/11          5.718          MC
021407         1997/08/12          5.508          MC
021407         1997/08/13          5.300          MC
021407         1997/08/14          5.294          MC
021407         1997/08/15          5.381          MC
021407         1997/08/16          5.156          MC
021407         1997/08/17          5.274          MC
021407         1997/08/18          5.158          MC
021407         1997/08/19          5.083          MC
021407         1997/08/20          4.858          MC
021407         1997/08/21          4.678          MC
021407         1997/08/22          4.543          MC
021407         1997/08/23          4.669          MC
021407         1997/08/24          5.290          MC
021407         1997/08/25          5.512          MC
021407         1997/08/26          5.138          MC
021407         1997/08/27          4.903          MC
021407         1997/08/28          4.943          MC
021407         1997/08/29          6.595          MC
021407         1997/08/30          7.319          MC
021407         1997/08/31          6.276          MC
021407         1997/09/01          5.886          MC
021407         1997/09/02          6.249          MC
021407         1997/09/03          11.63          MC
021407         1997/09/04          10.28          MC
021407         1997/09/05          8.159          MC
021407         1997/09/06          7.181          MC
021407         1997/09/07          7.000          S
021407         1997/09/08          6.947          MC
021407         1997/09/09          6.459          MC
021407         1997/09/10          6.029          MC
021407         1997/09/11          5.698          MC
021407         1997/09/12          5.426          MC
021407         1997/09/13          5.358          MC
021407         1997/09/14          5.321          MC
021407         1997/09/15          5.308          MC
021407         1997/09/16          6.415          MC
021407         1997/09/17          6.497          MC
021407         1997/09/18          6.047          MC
021407         1997/09/19          5.820          MC
021407         1997/09/20          6.561          MC
021407         1997/09/21          7.260          MC
021407         1997/09/22          8.399          MC
021407         1997/09/23          11.16          MC
021407         1997/09/24          13.40          MC
021407         1997/09/25          11.12          MC
021407         1997/09/26          13.44          MC
021407         1997/09/27          13.74          MC
021407         1997/09/28          12.20          MC
021407         1997/09/29          11.16          MC
021407         1997/09/30          14.27          MC
021407         1997/10/01          15.71          MJ
021407         1997/10/02          14.44          MJ
021407         1997/10/03          14.29          MJ
021407         1997/10/04          12.90          MJ
021407         1997/10/05          11.76          MJ
021407         1997/10/06          11.36          MJ
021407         1997/10/07          54.73          MJ
021407         1997/10/08          51.71          MJ
021407         1997/10/09          34.03          MJ
021407         1997/10/10          27.45          MJ
021407         1997/10/11          23.32          MJ
021407         1997/10/12          19.94          MJ
021407         1997/10/13          17.66          MJ
021407         1997/10/14          16.09          MJ
021407         1997/10/15          14.68          MJ
021407         1997/10/16          13.59          MJ
021407         1997/10/17          13.32          MJ
021407         1997/10/18          12.88          MJ
021407         1997/10/19          12.00          MJ
021407         1997/10/20          11.14          MJ
021407         1997/10/21          10.44          MJ
021407         1997/10/22          9.848          MJ
021407         1997/10/23          9.463          MJ
021407         1997/10/24          8.893          MJ
021407         1997/10/25          8.457          MJ
021407         1997/10/26          8.021          MJ
021407         1997/10/27          7.923          MJ
021407         1997/10/28          7.915          MJ
021407         1997/10/29          7.934          MJ
021407         1997/10/30          7.572          MJ
021407         1997/10/31          7.242          MJ
021407         1997/11/01          7.110          MJ
021407         1997/11/02          8.131          MJ
021407         1997/11/03          19.16          MJ
021407         1997/11/04          20.04          MJ
021407         1997/11/05          17.59          MJ
021407         1997/11/06          18.34          MJ
021407         1997/11/07          15.80          MJ
021407         1997/11/08          14.38          MJ
021407         1997/11/09          13.34          MJ
021407         1997/11/10          15.46          MJ
021407         1997/11/11          16.97          MJ
021407         1997/11/12          16.14          MJ
021407         1997/11/13          13.71          MJ
021407         1997/11/14          13.22          MJ
021407         1997/11/15          12.51          MJ
021407         1997/11/16          11.40          R
021407         1997/11/17          10.70          R
021407         1997/11/18          10.10          R
021407         1997/11/19          9.580          R
021407         1997/11/20          9.212          R
021407         1997/11/21          8.800          R
021407         1997/11/22          8.508          R
021407         1997/11/23          8.137          R
021407         1997/11/24          7.857          R
021407         1997/11/25          7.578          R
021407         1997/11/26          7.357          R
021407         1997/11/27          7.126          R
021407         1997/11/28          6.931          R
021407         1997/11/29          6.681          R
021407         1997/11/30          6.561          R
021407         1997/12/01          6.237          R
021407         1997/12/02          6.073          R
021407         1997/12/03          6.084          R
021407         1997/12/04          5.974          R
021407         1997/12/05          5.864          R
021407         1997/12/06          5.734          R
021407         1997/12/07          5.627          R
021407         1997/12/08          5.516          R
021407         1997/12/09          5.430          R
021407         1997/12/10          5.339          R
021407         1997/12/11          5.249          R
021407         1997/12/12          5.158          R
021407         1997/12/13          5.071          R
021407         1997/12/14          4.992          R
021407         1997/12/15          4.899          R
021407         1997/12/16          4.834          R
021407         1997/12/17          4.768          R
021407         1997/12/18          4.710          R
021407         1997/12/19          4.656          R
021407         1997/12/20          4.594          R
021407         1997/12/21          4.514          R
021407         1997/12/22          4.441          R
021407         1997/12/23          4.390          R
021407         1997/12/24          4.342          R
021407         1997/12/25          4.298          R
021407         1997/12/26          4.254          R
021407         1997/12/27          4.223          R
021407         1997/12/28          4.152          R
021407         1997/12/29          4.099          R
021407         1997/12/30          4.052          R
021407         1997/12/31          4.037          R
021407         1998/01/01          3.921          R
021407         1998/01/02          3.926          R
021407         1998/01/03          3.881          R
021407         1998/01/04          3.841          R
021407         1998/01/05          3.806          R
021407         1998/01/06          3.762          R
021407         1998/01/07          3.746          R
021407         1998/01/08          3.730          R
021407         1998/01/09          3.720          R
021407         1998/01/10          3.678          R
021407         1998/01/11          3.655          R
021407         1998/01/12          3.635          R
021407         1998/01/13          3.600          R
021407         1998/01/14          3.574          R
021407         1998/01/15          3.543          R
021407         1998/01/16          3.517          R
021407         1998/01/17          3.500          R
021407         1998/01/18          3.477          R
021407         1998/01/19          3.451          R
021407         1998/01/20          3.443          R
021407         1998/01/21          3.428          R
021407         1998/01/22          3.411          R
021407         1998/01/23          3.406          R
021407         1998/01/24          3.398          R
021407         1998/01/25          3.391          R
021407         1998/01/26          3.370          R
021407         1998/01/27          3.354          R
021407         1998/01/28          3.325          R
021407         1998/01/29          3.307          R
021407         1998/01/30          3.301          R
021407         1998/01/31          3.298          R
021407         1998/02/01          3.274          R
021407         1998/02/02          3.264          R
021407         1998/02/03          3.256          R
021407         1998/02/04          3.247          R
021407         1998/02/05          3.239          R
021407         1998/02/06          3.237          R
021407         1998/02/07          3.219          R
021407         1998/02/08          3.196          R
021407         1998/02/09          3.193          R
021407         1998/02/10          3.191          R
021407         1998/02/11          3.217          R
021407         1998/02/12          3.242          R
021407         1998/02/13          3.325          R
021407         1998/02/14          3.322          R
021407         1998/02/15          3.298          R
021407         1998/02/16          3.278          R
021407         1998/02/17          3.246          R
021407         1998/02/18          3.195          R
021407         1998/02/19          3.166          R
021407         1998/02/20          3.147          R
021407         1998/02/21          3.137          R
021407         1998/02/22          3.125          R
021407         1998/02/23          3.125          R
021407         1998/02/24          3.110          R
021407         1998/02/25          3.119          R
021407         1998/02/26          3.096          R
021407         1998/02/27          3.088          R
021407         1998/02/28          3.088          R
021407         1998/03/01          3.154          R
021407         1998/03/02          3.186          R
021407         1998/03/03          3.238          R
021407         1998/03/04          3.224          R
021407         1998/03/05          3.160          R
021407         1998/03/06          3.091          R
021407         1998/03/07          3.033          R
021407         1998/03/08          2.995          R
021407         1998/03/09          3.130          R
021407         1998/03/10          4.026          R
021407         1998/03/11          18.60          R
021407         1998/03/12          17.40          R
021407         1998/03/13          15.20          R
021407         1998/03/14          14.20          R
021407         1998/03/15          13.20          R
021407         1998/03/16          12.50          R
021407         1998/03/17          11.90          R
021407         1998/03/18          11.20          R
021407         1998/03/19          10.70          R
021407         1998/03/20          10.30          R
021407         1998/03/21          9.976          R
021407         1998/03/22          9.668          R
021407         1998/03/23          9.308          R
021407         1998/03/24          9.020          R
021407         1998/03/25          8.928          R
021407         1998/03/26          8.910          R
021407         1998/03/27          9.843          R
021407         1998/03/28          13.10          R
021407         1998/03/29          18.00          R
021407         1998/03/30          26.80          R
021407         1998/03/31          20.10          R
021407         1998/04/01          15.00          R
021407         1998/04/02          13.50          R
021407         1998/04/03          12.70          R
021407         1998/04/04          12.00          R
021407         1998/04/05          11.50          R
021407         1998/04/06          11.00          R
021407         1998/04/07          10.60          R
021407         1998/04/08          10.20          R
021407         1998/04/09          10.00          R
021407         1998/04/10          9.892          R
021407         1998/04/11          9.737          R
021407         1998/04/12          9.649          R
021407         1998/04/13          10.00          R
021407         1998/04/14          11.30          R
021407         1998/04/15          14.00          R
021407         1998/04/16          20.05          MJ
021407         1998/04/17          29.14          MJ
021407         1998/04/18          59.46          MJ
021407         1998/04/19          59.66          MJ
021407         1998/04/20          47.71          MJ
021407         1998/04/21          41.64          MJ
021407         1998/04/22          38.40          MJ
021407         1998/04/23          35.96          MJ
021407         1998/04/24          38.14          MJ
021407         1998/04/25          35.67          MJ
021407         1998/04/26          33.15          MJ
021407         1998/04/27          30.56          MJ
021407         1998/04/28          28.56          MJ
021407         1998/04/29          28.62          MJ
021407         1998/04/30          37.74          MJ
021407         1998/05/01          56.86          MJ
021407         1998/05/02          75.26          MJ
021407         1998/05/03          118.7          MJ
021407         1998/05/04          162.9          MJ
021407         1998/05/05          148.8          MJ
021407         1998/05/06          187.0          MJ
021407         1998/05/07          197.4          MJ
021407         1998/05/08          243.5          MJ
021407         1998/05/09          175.5          MJ
021407         1998/05/10          120.1          MJ
021407         1998/05/11          92.82          MJ
021407         1998/05/12          78.37          MJ
021407         1998/05/13          68.87          MJ
021407         1998/05/14          66.61          MJ
021407         1998/05/15          67.52          MJ
021407         1998/05/16          62.85          MJ
021407         1998/05/17          53.06          MJ
021407         1998/05/18          48.13          MJ
021407         1998/05/19          42.98          MJ
021407         1998/05/20          39.78          MJ
021407         1998/05/21          37.30          MJ
021407         1998/05/22          35.34          MJ
021407         1998/05/23          45.91          MJ
021407         1998/05/24          45.54          MJ
021407         1998/05/25          38.59          MJ
021407         1998/05/26          35.13          MJ
021407         1998/05/27          34.56          MJ
021407         1998/05/28          29.37          MJ
021407         1998/05/29          26.58          MJ
021407         1998/05/30          24.73          MJ
021407         1998/05/31          22.22          MJ
021407         1998/06/01          21.00          MJ
021407         1998/06/02          19.25          MJ
021407         1998/06/03          17.94          MJ
021407         1998/06/04          22.65          MJ
021407         1998/06/05          37.59          MJ
021407         1998/06/06          30.89          MJ
021407         1998/06/07          25.28          MJ
021407         1998/06/08          22.01          MJ
021407         1998/06/09          19.80          MJ
021407         1998/06/10          18.18          MJ
021407         1998/06/11          16.78          MJ
021407         1998/06/12          15.62          MJ
021407         1998/06/13          14.64          MJ
021407         1998/06/14          13.89          MJ
021407         1998/06/15          12.85          MJ
021407         1998/06/16          12.40          MJ
021407         1998/06/17          12.04          MJ
021407         1998/06/18          12.72          MJ
021407         1998/06/19          31.61          MJ
021407         1998/06/20          25.34          MJ
021407         1998/06/21          19.76          MJ
021407         1998/06/22          16.53          MJ
021407         1998/06/23          14.69          MJ
021407         1998/06/24          13.61          MJ
021407         1998/06/25          12.35          MJ
021407         1998/06/26          11.28          MJ
021407         1998/06/27          10.57          MJ
021407         1998/06/28          9.719          MJ
021407         1998/06/29          9.015          MJ
021407         1998/06/30          9.224          MJ
021407         1998/07/01          11.72          MJ
021407         1998/07/02          15.06          MJ
021407         1998/07/03          12.40          MJ
021407         1998/07/04          10.73          MJ
021407         1998/07/05          16.76          MJ
021407         1998/07/06          16.96          MJ
021407         1998/07/07          14.20          MJ
021407         1998/07/08          12.52          MJ
021407         1998/07/09          13.88          MJ
021407         1998/07/10          19.64          MJ
021407         1998/07/11          33.66          MJ
021407         1998/07/12          29.32          MJ
021407         1998/07/13          24.37          MJ
021407         1998/07/14          21.17          MJ
021407         1998/07/15          19.09          MJ
021407         1998/07/16          16.95          MJ
021407         1998/07/17          26.02          MJ
021407         1998/07/18          34.45          MJ
021407         1998/07/19          28.34          MJ
021407         1998/07/20          23.32          MJ
021407         1998/07/21          20.62          MJ
021407         1998/07/22          24.45          MJ
021407         1998/07/23          25.16          MJ
021407         1998/07/24          21.98          MJ
021407         1998/07/25          22.21          MJ
021407         1998/07/26          20.76          MJ
021407         1998/07/27          18.30          MJ
021407         1998/07/28          19.55          MJ
021407         1998/07/29          40.37          MJ
021407         1998/07/30          39.69          MJ
021407         1998/07/31          30.69          MJ
021407         1998/08/01          25.72          MJ
021407         1998/08/02          22.74          MJ
021407         1998/08/03          21.09          MJ
021407         1998/08/04          18.68          MJ
021407         1998/08/05          16.61          MJ
021407         1998/08/06          14.99          MJ
021407         1998/08/07          13.61          MJ
021407         1998/08/08          12.43          MJ
021407         1998/08/09          11.57          MJ
021407         1998/08/10          10.82          MJ
021407         1998/08/11          10.97          MJ
021407         1998/08/12          11.21          MJ
021407         1998/08/13          9.959          MJ
021407         1998/08/14          9.132          MJ
021407         1998/08/15          8.448          MJ
021407         1998/08/16          9.421          MJ
021407         1998/08/17          9.059          MJ
021407         1998/08/18          10.74          MJ
021407         1998/08/19          11.45          MJ
021407         1998/08/20          10.12          MJ
021407         1998/08/21          9.109          MJ
021407         1998/08/22          8.293          MJ
021407         1998/08/23          7.573          MJ
021407         1998/08/24          7.430          MJ
021407         1998/08/25          9.077          MJ
021407         1998/08/26          8.463          MJ
021407         1998/08/27          8.199          MJ
021407         1998/08/28          7.837          MJ
021407         1998/08/29          7.294          MJ
021407         1998/08/30          7.244          MJ
021407         1998/08/31          7.712          MJ
021407         1998/09/01          7.202          MJ
021407         1998/09/02          6.721          MJ
021407         1998/09/03          6.401          MJ
021407         1998/09/04          6.809          MJ
021407         1998/09/05          8.388          MJ
021407         1998/09/06          7.797          MJ
021407         1998/09/07          7.648          MJ
021407         1998/09/08          7.028          MJ
021407         1998/09/09          12.39          MJ
021407         1998/09/10          24.03          MJ
021407         1998/09/11          19.46          MJ
021407         1998/09/12          15.26          MJ
021407         1998/09/13          13.39          MJ
021407         1998/09/14          11.62          MJ
021407         1998/09/15          10.33          MJ
021407         1998/09/16          9.974          MJ
021407         1998/09/17          9.248          MJ
021407         1998/09/18          8.552          MJ
021407         1998/09/19          8.230          MJ
021407         1998/09/20          7.852          MJ
021407         1998/09/21          8.228          MJ
021407         1998/09/22          17.07          MJ
021407         1998/09/23          15.26          MJ
021407         1998/09/24          12.56          MJ
021407         1998/09/25          11.00          MJ
021407         1998/09/26          10.77          MJ
021407         1998/09/27          10.26          MJ
021407         1998/09/28          11.49          MJ
021407         1998/09/29          11.06          MJ
021407         1998/09/30          10.77          MJ
021407         1998/10/01          14.41          MJ
021407         1998/10/02          30.81          MJ
021407         1998/10/03          25.43          MJ
021407         1998/10/04          20.66          MJ
021407         1998/10/05          18.53          MJ
021407         1998/10/06          16.71          MJ
021407         1998/10/07          15.19          MJ
021407         1998/10/08          16.08          MJ
021407         1998/10/09          17.48          MJ
021407         1998/10/10          16.08          MJ
021407         1998/10/11          15.77          MJ
021407         1998/10/12          15.99          MJ
021407         1998/10/13          14.56          MJ
021407         1998/10/14          13.49          MJ
021407         1998/10/15          12.91          MJ
021407         1998/10/16          13.74          MJ
021407         1998/10/17          13.55          MJ
021407         1998/10/18          12.89          MJ
021407         1998/10/19          12.74          MJ
021407         1998/10/20          12.20          MJ
021407         1998/10/21          11.96          MJ
021407         1998/10/22          12.81          MJ
021407         1998/10/23          12.80          MJ
021407         1998/10/24          12.14          MJ
021407         1998/10/25          13.79          MJ
021407         1998/10/26          12.73          MJ
021407         1998/10/27          12.00          MJ
021407         1998/10/28          12.34          MJ
021407         1998/10/29          20.33          MJ
021407         1998/10/30          24.05          MJ
021407         1998/10/31          34.07          MJ
021407         1998/11/01          30.03          MJ
021407         1998/11/02          29.36          MJ
021407         1998/11/03          28.21          MJ
021407         1998/11/04          26.13          MJ
021407         1998/11/05          28.39          MJ
021407         1998/11/06          30.10          MJ
021407         1998/11/07          26.31          MJ
021407         1998/11/08          23.33          MJ
021407         1998/11/09          21.29          MJ
021407         1998/11/10          19.41          MJ
021407         1998/11/11          18.82          MJ
021407         1998/11/12          17.88          MJ
021407         1998/11/13          16.78          MJ
021407         1998/11/14          17.77          MJ
021407         1998/11/15          15.52          MJ
021407         1998/11/16          14.03          MJ
021407         1998/11/17          12.82          MJ
021407         1998/11/18          11.93          MJ
021407         1998/11/19          11.46          MJ
021407         1998/11/20          11.65          MJ
021407         1998/11/21          10.94          MJ
021407         1998/11/22          10.00          MJ
021407         1998/11/23          9.735          MJ
021407         1998/11/24          9.479          R
021407         1998/11/25          9.022          R
021407         1998/11/26          8.813          R
021407         1998/11/27          8.535          R
021407         1998/11/28          8.302          R
021407         1998/11/29          8.065          R
021407         1998/11/30          7.901          R
021407         1998/12/01          7.722          R
021407         1998/12/02          7.524          R
021407         1998/12/03          7.336          R
021407         1998/12/04          7.217          R
021407         1998/12/05          7.036          R
021407         1998/12/06          6.931          R
